code,pref,city,prefKana,cityKana,status,changeDate,newCode,newName,newNameKana,changeReason
07562,福島県,鹿島町,ふくしまけん,かしままち,欠番,2006-01-01,07212,南相馬市,みなみそうまし,合併後は南相馬市
07563,福島県,小高町,ふくしまけん,おだかまち,欠番,2006-01-01,07212,南相馬市,みなみそうまし,合併後は南相馬市
07564,福島県,飯舘村,ふくしまけん,いいたてむら,,,07564,,,
08000,茨城県,,いばらきけん,,,,08000,,,
08201,茨城県,水戸市,いばらきけん,みとし,,,08201,,,
08202,茨城県,日立市,いばらきけん,ひたちし,,,08202,,,
08203,茨城県,土浦市,いばらきけん,つちうらし,,,08203,,,
08204,茨城県,古河市,いばらきけん,こがし,,,08204,,,
08205,茨城県,石岡市,いばらきけん,いしおかし,,,08205,,,
08207,茨城県,結城市,いばらきけん,ゆうきし,,,08207,,,
08208,茨城県,龍ケ崎市,いばらきけん,りゅうがさきし,,,08208,,,
08210,茨城県,下妻市,いばらきけん,しもつまし,,,08210,,,
08211,茨城県,水海道市,いばらきけん,みつかいどうし,名称変更,2006-01-01,08211,常総市,じょうそうし,名称変更
08211,茨城県,常総市,いばらきけん,じょうそうし,,,08211,,,
08212,茨城県,常陸太田市,いばらきけん,ひたちおおたし,,,08212,,,
08214,茨城県,高萩市,いばらきけん,たかはぎし,,,08214,,,
08215,茨城県,北茨城市,いばらきけん,きたいばらきし,,,08215,,,
08216,茨城県,笠間市,いばらきけん,かさまし,,,08216,,,
08217,茨城県,取手市,いばらきけん,とりでし,,,08217,,,
08219,茨城県,牛久市,いばらきけん,うしくし,,,08219,,,
08220,茨城県,つくば市,いばらきけん,つくばし,,,08220,,,
08221,茨城県,ひたちなか市,いばらきけん,ひたちなかし,,,08221,,,
08222,茨城県,鹿嶋市,いばらきけん,かしまし,,,08222,,,
08223,茨城県,潮来市,いばらきけん,いたこし,,,08223,,,
08224,茨城県,守谷市,いばらきけん,もりやし,,,08224,,,
08225,茨城県,常陸大宮市,いばらきけん,ひたちおおみやし,,,08225,,,
08226,茨城県,那珂市,いばらきけん,なかし,,,08226,,,
08227,茨城県,筑西市,いばらきけん,ちくせいし,,,08227,,,
08228,茨城県,坂東市,いばらきけん,ばんどうし,,,08228,,,
08229,茨城県,稲敷市,いばらきけん,いなしきし,,,08229,,,
08230,茨城県,かすみがうら市,いばらきけん,かすみがうらし,,,08230,,,
08231,茨城県,桜川市,いばらきけん,さくらがわし,,,08231,,,
08232,茨城県,神栖市,いばらきけん,かみすし,,,08232,,,
08233,茨城県,行方市,いばらきけん,なめがたし,,,08233,,,
08234,茨城県,鉾田市,いばらきけん,ほこたし,,,08234,,,
08235,茨城県,つくばみらい市,いばらきけん,つくばみらいし,,,08235,,,
08236,茨城県,小美玉市,いばらきけん,おみたまし,,,08236,,,
08302,茨城県,茨城町,いばらきけん,いばらきまち,,,08302,,,
08303,茨城県,小川町,いばらきけん,おがわまち,欠番,2006-03-27,08236,小美玉市,おみたまし,合併後は小美玉市
08304,茨城県,美野里町,いばらきけん,みのりまち,欠番,2006-03-27,08236,小美玉市,おみたまし,合併後は小美玉市
08309,茨城県,大洗町,いばらきけん,おおあらいまち,,,08309,,,
08310,茨城県,城里町,いばらきけん,しろさとまち,,,08310,,,
08321,茨城県,友部町,いばらきけん,ともべまち,欠番,2006-03-19,08216,笠間市,かさまし,合併後は笠間市
08322,茨城県,岩間町,いばらきけん,いわままち,欠番,2006-03-19,08216,笠間市,かさまし,合併後は笠間市
08324,茨城県,岩瀬町,いばらきけん,いわせまち,欠番,2005-10-01,08231,桜川市,さくらがわし,合併後は桜川市
08341,茨城県,東海村,いばらきけん,とうかいむら,,,08341,,,
08364,茨城県,大子町,いばらきけん,だいごまち,,,08364,,,
08401,茨城県,旭村,いばらきけん,あさひむら,欠番,2005-10-11,08234,鉾田市,ほこたし,合併後は鉾田市
08402,茨城県,鉾田町,いばらきけん,ほこたまち,欠番,2005-10-11,08234,鉾田市,ほこたし,合併後は鉾田市
08403,茨城県,大洋村,いばらきけん,たいようむら,欠番,2005-10-11,08234,鉾田市,ほこたし,合併後は鉾田市
08406,茨城県,神栖町,いばらきけん,かみすまち,欠番,2005-08-01,08232,神栖市,かみすし,市制施行
08407,茨城県,波崎町,いばらきけん,はさきまち,欠番,2005-08-01,08406,神栖町,かみすまち,合併後は神栖町
08421,茨城県,麻生町,いばらきけん,あそうまち,欠番,2005-09-02,08233,行方市,なめがたし,合併後は行方市
08424,茨城県,北浦町,いばらきけん,きたうらまち,欠番,2005-09-02,08233,行方市,なめがたし,合併後は行方市
08425,茨城県,玉造町,いばらきけん,たまつくりまち,欠番,2005-09-02,08233,行方市,なめがたし,合併後は行方市
08442,茨城県,美浦村,いばらきけん,みほむら,,,08442,,,
08443,茨城県,阿見町,いばらきけん,あみまち,,,08443,,,
08447,茨城県,河内町,いばらきけん,かわちまち,,,08447,,,
08462,茨城県,玉里村,いばらきけん,たまりむら,欠番,2006-03-27,08236,小美玉市,おみたまし,合併後は小美玉市
08463,茨城県,八郷町,いばらきけん,やさとまち,欠番,2005-10-01,08205,石岡市,いしおかし,合併後は石岡市
08465,茨城県,新治村,いばらきけん,にいはりむら,欠番,2006-02-20,08203,土浦市,つちうらし,合併後は土浦市
08482,茨城県,伊奈町,いばらきけん,いなまち,欠番,2006-03-27,08235,つくばみらい市,つくばみらいし,合併後はつくばみらい市
08483,茨城県,谷和原村,いばらきけん,やわらむら,欠番,2006-03-27,08235,つくばみらい市,つくばみらいし,合併後はつくばみらい市
08503,茨城県,真壁町,いばらきけん,まかべまち,欠番,2005-10-01,08231,桜川市,さくらがわし,合併後は桜川市
08504,茨城県,大和村,いばらきけん,やまとむら,欠番,2005-10-01,08231,桜川市,さくらがわし,合併後は桜川市
08521,茨城県,八千代町,いばらきけん,やちよまち,,,08521,,,
08522,茨城県,千代川村,いばらきけん,ちよかわむら,欠番,2006-01-01,08210,下妻市,しもつまし,合併後は下妻市
08523,茨城県,石下町,いばらきけん,いしげまち,欠番,2006-01-01,08211,常総市,じょうそうし,合併後は水海道市　水海道市は同日に常総市へ名称変更
08541,茨城県,総和町,いばらきけん,そうわまち,欠番,2005-09-12,08204,古河市,こがし,合併後は古河市
08542,茨城県,五霞町,いばらきけん,ごかまち,,,08542,,,
08543,茨城県,三和町,いばらきけん,さんわまち,欠番,2005-09-12,08204,古河市,こがし,合併後は古河市
08546,茨城県,境町,いばらきけん,さかいまち,,,08546,,,
08564,茨城県,利根町,いばらきけん,とねまち,,,08564,,,
09000,栃木県,,とちぎけん,,,,09000,,,
09201,栃木県,宇都宮市,とちぎけん,うつのみやし,,,09201,,,
09202,栃木県,足利市,とちぎけん,あしかがし,,,09202,,,
09203,栃木県,栃木市,とちぎけん,とちぎし,,,09203,,,
09204,栃木県,佐野市,とちぎけん,さのし,,,09204,,,
09205,栃木県,鹿沼市,とちぎけん,かぬまし,,,09205,,,
09206,栃木県,日光市,とちぎけん,にっこうし,,,09206,,,
09207,栃木県,今市市,とちぎけん,いまいちし,欠番,2006-03-20,09206,日光市,にっこうし,合併後は日光市
09208,栃木県,小山市,とちぎけん,おやまし,,,09208,,,
09209,栃木県,真岡市,とちぎけん,もおかし,,,09209,,,
09210,栃木県,大田原市,とちぎけん,おおたわらし,,,09210,,,
09211,栃木県,矢板市,とちぎけん,やいたし,,,09211,,,
09213,栃木県,那須塩原市,とちぎけん,なすしおばらし,,,09213,,,
09214,栃木県,さくら市,とちぎけん,さくらし,,,09214,,,
09215,栃木県,那須烏山市,とちぎけん,なすからすやまし,,,09215,,,
09216,栃木県,下野市,とちぎけん,しもつけし,,,09216,,,
09301,栃木県,上三川町,とちぎけん,かみのかわまち,,,09301,,,
09302,栃木県,南河内町,とちぎけん,みなみかわちまち,欠番,2006-01-10,09216,下野市,しもつけし,合併後は下野市
09303,栃木県,上河内町,とちぎけん,かみかわちまち,欠番,2007-03-31,09201,宇都宮市,うつのみやし,合併後は宇都宮市
09304,栃木県,河内町,とちぎけん,かわちまち,欠番,2007-03-31,09201,宇都宮市,うつのみやし,合併後は宇都宮市
09321,栃木県,西方町,とちぎけん,にしかたまち,欠番,,09203,栃木市,とちぎし,合併後は栃木市
09322,栃木県,粟野町,とちぎけん,あわのまち,欠番,2006-01-01,09205,鹿沼市,かぬまし,合併後は鹿沼市
09323,栃木県,足尾町,とちぎけん,あしおまち,欠番,2006-03-20,09206,日光市,にっこうし,合併後は日光市
09341,栃木県,二宮町,とちぎけん,にのみやまち,欠番,2009-03-23,09209,真岡市,もおかし,合併後は真岡市
09342,栃木県,益子町,とちぎけん,ましこまち,,,09342,,,
09343,栃木県,茂木町,とちぎけん,もてぎまち,,,09343,,,
09344,栃木県,市貝町,とちぎけん,いちかいまち,,,09344,,,
09345,栃木県,芳賀町,とちぎけん,はがまち,,,09345,,,
09361,栃木県,壬生町,とちぎけん,みぶまち,,,09361,,,
09362,栃木県,石橋町,とちぎけん,いしばしまち,欠番,2006-01-10,09216,下野市,しもつけし,合併後は下野市
09363,栃木県,国分寺町,とちぎけん,こくぶんじまち,欠番,2006-01-10,09216,下野市,しもつけし,合併後は下野市
09364,栃木県,野木町,とちぎけん,のぎまち,,,09364,,,
09365,栃木県,大平町,とちぎけん,おおひらまち,欠番,2010-03-29,09203,栃木市,とちぎし,合併後は栃木市
09366,栃木県,藤岡町,とちぎけん,ふじおかまち,欠番,2010-03-29,09203,栃木市,とちぎし,合併後は栃木市
09367,栃木県,岩舟町,とちぎけん,いわふねまち,欠番,2014-04-05,09203,栃木市,とちぎし,合併後は栃木市
09368,栃木県,都賀町,とちぎけん,つがまち,欠番,2010-03-29,09203,栃木市,とちぎし,合併後は栃木市
09382,栃木県,栗山村,とちぎけん,くりやまむら,欠番,2006-03-20,09206,日光市,にっこうし,合併後は日光市
09383,栃木県,藤原町,とちぎけん,ふじはらまち,欠番,2006-03-20,09206,日光市,にっこうし,合併後は日光市
09384,栃木県,塩谷町,とちぎけん,しおやまち,,,09384,,,
09386,栃木県,高根沢町,とちぎけん,たかねざわまち,,,09386,,,
09401,栃木県,南那須町,とちぎけん,みなみなすまち,欠番,2005-10-01,09215,那須烏山市,なすからすやまし,合併後は那須烏山市
09402,栃木県,烏山町,とちぎけん,からすやままち,欠番,2005-10-01,09215,那須烏山市,なすからすやまし,合併後は那須烏山市
09403,栃木県,馬頭町,とちぎけん,ばとうまち,欠番,2005-10-01,09411,那珂川町,なかがわまち,合併後は那珂川町
09404,栃木県,小川町,とちぎけん,おがわまち,欠番,2005-10-01,09411,那珂川町,なかがわまち,合併後は那珂川町
09405,栃木県,湯津上村,とちぎけん,ゆづかみむら,欠番,2005-10-01,09210,大田原市,おおたわらし,合併後は大田原市
09406,栃木県,黒羽町,とちぎけん,くろばねまち,欠番,2005-10-01,09210,大田原市,おおたわらし,合併後は大田原市
09407,栃木県,那須町,とちぎけん,なすまち,,,09407,,,
09411,栃木県,那珂川町,とちぎけん,なかがわまち,,,09411,,,
10000,群馬県,,ぐんまけん,,,,10000,,,
10201,群馬県,前橋市,ぐんまけん,まえばしし,,,10201,,,
10202,群馬県,高崎市,ぐんまけん,たかさきし,,,10202,,,
10203,群馬県,桐生市,ぐんまけん,きりゅうし,,,10203,,,
10204,群馬県,伊勢崎市,ぐんまけん,いせさきし,,,10204,,,
10205,群馬県,太田市,ぐんまけん,おおたし,,,10205,,,
10206,群馬県,沼田市,ぐんまけん,ぬまたし,,,10206,,,
10207,群馬県,館林市,ぐんまけん,たてばやしし,,,10207,,,
10208,群馬県,渋川市,ぐんまけん,しぶかわし,,,10208,,,
10209,群馬県,藤岡市,ぐんまけん,ふじおかし,,,10209,,,
10210,群馬県,富岡市,ぐんまけん,とみおかし,,,10210,,,
10211,群馬県,安中市,ぐんまけん,あんなかし,,,10211,,,
10212,群馬県,みどり市,ぐんまけん,みどりし,,,10212,,,
10301,群馬県,北橘村,ぐんまけん,きたたちばなむら,欠番,2006-02-20,10208,渋川市,しぶかわし,合併後は渋川市
10302,群馬県,赤城村,ぐんまけん,あかぎむら,欠番,2006-02-20,10208,渋川市,しぶかわし,合併後は渋川市
10303,群馬県,富士見村,ぐんまけん,ふじみむら,欠番,2009-05-05,10201,前橋市,まえばしし,合併後は前橋市
10307,群馬県,新里村,ぐんまけん,にいさとむら,欠番,2005-06-13,10203,桐生市,きりゅうし,合併後は桐生市
10308,群馬県,黒保根村,ぐんまけん,くろほねむら,欠番,2005-06-13,10203,桐生市,きりゅうし,合併後は桐生市
10309,群馬県,東村,ぐんまけん,あずまむら,欠番,2006-03-27,10212,みどり市,みどりし,合併後はみどり市
10321,群馬県,榛名町,ぐんまけん,はるなまち,欠番,2006-10-01,10202,高崎市,たかさきし,合併後は高崎市
10322,群馬県,倉渕村,ぐんまけん,くらぶちむら,欠番,2006-01-23,10202,高崎市,たかさきし,合併後は高崎市
10323,群馬県,箕郷町,ぐんまけん,みさとまち,欠番,2006-01-23,10202,高崎市,たかさきし,合併後は高崎市
10324,群馬県,群馬町,ぐんまけん,ぐんままち,欠番,2006-01-23,10202,高崎市,たかさきし,合併後は高崎市
10341,群馬県,子持村,ぐんまけん,こもちむら,欠番,2006-02-20,10208,渋川市,しぶかわし,合併後は渋川市
10342,群馬県,小野上村,ぐんまけん,おのがみむら,欠番,2006-02-20,10208,渋川市,しぶかわし,合併後は渋川市
10343,群馬県,伊香保町,ぐんまけん,いかほまち,欠番,2006-02-20,10208,渋川市,しぶかわし,合併後は渋川市
10344,群馬県,榛東村,ぐんまけん,しんとうむら,,,10344,,,
10345,群馬県,吉岡町,ぐんまけん,よしおかまち,,,10345,,,
10361,群馬県,新町,ぐんまけん,しんまち,欠番,2006-01-23,10202,高崎市,たかさきし,合併後は高崎市
10362,群馬県,鬼石町,ぐんまけん,おにしまち,欠番,2006-01-01,10209,藤岡市,ふじおかし,合併後は藤岡市
10363,群馬県,吉井町,ぐんまけん,よしいまち,欠番,2009-06-01,10202,高崎市,たかさきし,合併後は高崎市
10366,群馬県,上野村,ぐんまけん,うえのむら,,,10366,,,
10367,群馬県,神流町,ぐんまけん,かんなまち,,,10367,,,
10381,群馬県,妙義町,ぐんまけん,みょうぎまち,欠番,2006-03-27,10210,富岡市,とみおかし,合併後は富岡市
10382,群馬県,下仁田町,ぐんまけん,しもにたまち,,,10382,,,
10383,群馬県,南牧村,ぐんまけん,なんもくむら,,,10383,,,
10384,群馬県,甘楽町,ぐんまけん,かんらまち,,,10384,,,
10401,群馬県,松井田町,ぐんまけん,まついだまち,欠番,2006-03-18,10211,安中市,あんなかし,合併後は安中市
10421,群馬県,中之条町,ぐんまけん,なかのじようまち,,,10421,,,
10422,群馬県,東村,ぐんまけん,あづまむら,欠番,2006-03-27,10429,東吾妻町,ひがしあがつままち,合併後は東吾妻町
10423,群馬県,吾妻町,ぐんまけん,あがつままち,欠番,2006-03-27,10429,東吾妻町,ひがしあがつままち,合併後は東吾妻町
10424,群馬県,長野原町,ぐんまけん,ながのはらまち,,,10424,,,
10425,群馬県,嬬恋村,ぐんまけん,つまごいむら,,,10425,,,
10426,群馬県,草津町,ぐんまけん,くさつまち,,,10426,,,
10427,群馬県,六合村,ぐんまけん,くにむら,欠番,2010-03-28,10421,中之条町,なかのじょうまち,合併後は中之条町
10428,群馬県,高山村,ぐんまけん,たかやまむら,,,10428,,,
10429,群馬県,東吾妻町,ぐんまけん,ひがしあがつままち,,,10429,,,
10443,群馬県,片品村,ぐんまけん,かたしなむら,,,10443,,,
10444,群馬県,川場村,ぐんまけん,かわばむら,,,10444,,,
10445,群馬県,月夜野町,ぐんまけん,つきよのまち,欠番,2005-10-01,10449,みなかみ町,みなかみまち,合併後はみなかみ町
10446,群馬県,水上町,ぐんまけん,みなかみまち,欠番,2005-10-01,10449,みなかみ町,みなかみまち,合併後はみなかみ町
10447,群馬県,新治村,ぐんまけん,にいはるむら,欠番,2005-10-01,10449,みなかみ町,みなかみまち,合併後はみなかみ町
10448,群馬県,昭和村,ぐんまけん,しょうわむら,,,10448,,,
10449,群馬県,みなかみ町,ぐんまけん,みなかみまち,,,10449,,,
10464,群馬県,玉村町,ぐんまけん,たまむらまち,,,10464,,,
10484,群馬県,笠懸町,ぐんまけん,かさかけまち,欠番,2006-03-27,10212,みどり市,みどりし,合併後はみどり市
10501,群馬県,大間々町,ぐんまけん,おおまままち,欠番,2006-03-27,10212,みどり市,みどりし,合併後はみどり市
10521,群馬県,板倉町,ぐんまけん,いたくらまち,,,10521,,,
10522,群馬県,明和町,ぐんまけん,めいわまち,,,10522,,,
10523,群馬県,千代田町,ぐんまけん,ちよだまち,,,10523,,,
10524,群馬県,大泉町,ぐんまけん,おおいずみまち,,,10524,,,
10525,群馬県,邑楽町,ぐんまけん,おうらまち,,,10525,,,
11000,埼玉県,,さいたまけん,,,,11000,,,
11100,埼玉県,さいたま市,さいたまけん,さいたまし,,,11100,,,
11101,埼玉県,さいたま市西区,さいたまけん,さいたましにしく,,,11101,,,
11102,埼玉県,さいたま市北区,さいたまけん,さいたましきたく,,,11102,,,
11103,埼玉県,さいたま市大宮区,さいたまけん,さいたましおおみやく,,,11103,,,
11104,埼玉県,さいたま市見沼区,さいたまけん,さいたましみぬまく,,,11104,,,
11105,埼玉県,さいたま市中央区,さいたまけん,さいたましちゅうおうく,,,11105,,,
11106,埼玉県,さいたま市桜区,さいたまけん,さいたましさくらく,,,11106,,,
11107,埼玉県,さいたま市浦和区,さいたまけん,さいたましうらわく,,,11107,,,
11108,埼玉県,さいたま市南区,さいたまけん,さいたましみなみく,,,11108,,,
11109,埼玉県,さいたま市緑区,さいたまけん,さいたましみどりく,,,11109,,,
11110,埼玉県,さいたま市岩槻区,さいたまけん,さいたましいわつきく,,,11110,,,
11201,埼玉県,川越市,さいたまけん,かわごえし,,,11201,,,
11202,埼玉県,熊谷市,さいたまけん,くまがやし,,,11202,,,
11203,埼玉県,川口市,さいたまけん,かわぐちし,,,11203,,,
11206,埼玉県,行田市,さいたまけん,ぎようだし,,,11206,,,
11207,埼玉県,秩父市,さいたまけん,ちちぶし,,,11207,,,
11208,埼玉県,所沢市,さいたまけん,ところざわし,,,11208,,,
11209,埼玉県,飯能市,さいたまけん,はんのうし,,,11209,,,
11210,埼玉県,加須市,さいたまけん,かぞし,,,11210,,,
11211,埼玉県,本庄市,さいたまけん,ほんじようし,,,11211,,,
11212,埼玉県,東松山市,さいたまけん,ひがしまつやまし,,,11212,,,
11213,埼玉県,岩槻市,さいたまけん,いわつきし,欠番,2005-04-01,11100,さいたま市,さいたまし,合併後はさいたま市岩槻区
11214,埼玉県,春日部市,さいたまけん,かすかべし,,,11214,,,
11215,埼玉県,狭山市,さいたまけん,さやまし,,,11215,,,
11216,埼玉県,羽生市,さいたまけん,はにゆうし,,,11216,,,
11217,埼玉県,鴻巣市,さいたまけん,こうのすし,,,11217,,,
11218,埼玉県,深谷市,さいたまけん,ふかやし,,,11218,,,
11219,埼玉県,上尾市,さいたまけん,あげおし,,,11219,,,
11221,埼玉県,草加市,さいたまけん,そうかし,,,11221,,,
11222,埼玉県,越谷市,さいたまけん,こしがやし,,,11222,,,
11223,埼玉県,蕨市,さいたまけん,わらびし,,,11223,,,
11224,埼玉県,戸田市,さいたまけん,とだし,,,11224,,,
11225,埼玉県,入間市,さいたまけん,いるまし,,,11225,,,
11226,埼玉県,鳩ヶ谷市,さいたまけん,はとがやし,欠番,,11203,川口市,かわぐちし,合併後は川口市
11227,埼玉県,朝霞市,さいたまけん,あさかし,,,11227,,,
11228,埼玉県,志木市,さいたまけん,しきし,,,11228,,,
11229,埼玉県,和光市,さいたまけん,わこうし,,,11229,,,
11230,埼玉県,新座市,さいたまけん,にいざし,,,11230,,,
11231,埼玉県,桶川市,さいたまけん,おけがわし,,,11231,,,
11232,埼玉県,久喜市,さいたまけん,くきし,,,11232,,,
11233,埼玉県,北本市,さいたまけん,きたもとし,,,11233,,,
11234,埼玉県,八潮市,さいたまけん,やしおし,,,11234,,,
11235,埼玉県,富士見市,さいたまけん,ふじみし,,,11235,,,
11236,埼玉県,上福岡市,さいたまけん,かみふくおかし,欠番,2005-10-01,11245,ふじみ野市,ふじみのし,合併後はふじみ野市
11237,埼玉県,三郷市,さいたまけん,みさとし,,,11237,,,
11238,埼玉県,蓮田市,さいたまけん,はすだし,,,11238,,,
11239,埼玉県,坂戸市,さいたまけん,さかどし,,,11239,,,
11240,埼玉県,幸手市,さいたまけん,さってし,,,11240,,,
11241,埼玉県,鶴ヶ島市,さいたまけん,つるがしまし,,,11241,,,
11242,埼玉県,日高市,さいたまけん,ひだかし,,,11242,,,
11243,埼玉県,吉川市,さいたまけん,よしかわし,,,11243,,,
11245,埼玉県,ふじみ野市,さいたまけん,ふじみのし,,,11245,,,
11246,埼玉県,白岡市,さいたまけん,しらおかし,,,11246,,,
11301,埼玉県,伊奈町,さいたまけん,いなまち,,,11301,,,
11304,埼玉県,吹上町,さいたまけん,ふきあげまち,欠番,2005-10-01,11217,鴻巣市,こうのすし,合併後は鴻巣市
11322,埼玉県,大井町,さいたまけん,おおいまち,欠番,2005-10-01,11245,ふじみ野市,ふじみのし,合併後はふじみ野市
11324,埼玉県,三芳町,さいたまけん,みよしまち,,,11324,,,
11326,埼玉県,毛呂山町,さいたまけん,もろやままち,,,11326,,,
11327,埼玉県,越生町,さいたまけん,おごせまち,,,11327,,,
11341,埼玉県,滑川町,さいたまけん,なめがわまち,,,11341,,,
11342,埼玉県,嵐山町,さいたまけん,らんざんまち,,,11342,,,
11343,埼玉県,小川町,さいたまけん,おがわまち,,,11343,,,
11344,埼玉県,都幾川村,さいたまけん,ときがわむら,欠番,2006-02-01,11349,ときがわ町,ときがわまち,合併後はときがわ町
11345,埼玉県,玉川村,さいたまけん,たまがわむら,欠番,2006-02-01,11349,ときがわ町,ときがわまち,合併後はときがわ町
11346,埼玉県,川島町,さいたまけん,かわじままち,,,11346,,,
11347,埼玉県,吉見町,さいたまけん,よしみまち,,,11347,,,
11348,埼玉県,鳩山町,さいたまけん,はとやままち,,,11348,,,
11349,埼玉県,ときがわ町,さいたまけん,ときがわまち,,,11349,,,
11361,埼玉県,横瀬町,さいたまけん,よこぜまち,,,11361,,,
11362,埼玉県,皆野町,さいたまけん,みなのまち,,,11362,,,
11363,埼玉県,長瀞町,さいたまけん,ながとろまち,,,11363,,,
11364,埼玉県,吉田町,さいたまけん,よしだまち,欠番,2005-04-01,11207,秩父市,ちちぶし,合併後は秩父市
11365,埼玉県,小鹿野町,さいたまけん,おがのまち,,,11365,,,
11366,埼玉県,両神村,さいたまけん,りょうかみむら,欠番,2005-10-01,11365,小鹿野町,おがのまち,合併後は小鹿野町
11367,埼玉県,大滝村,さいたまけん,おおたきむら,欠番,2005-04-01,11207,秩父市,ちちぶし,合併後は秩父市
11368,埼玉県,荒川村,さいたまけん,あらかわむら,欠番,2005-04-01,11207,秩父市,ちちぶし,合併後は秩父市
11369,埼玉県,東秩父村,さいたまけん,ひがしちちぶむら,,,11369,,,
11381,埼玉県,美里町,さいたまけん,みさとまち,,,11381,,,
11382,埼玉県,児玉町,さいたまけん,こだままち,欠番,2006-01-10,11211,本庄市,ほんじょうし,合併後は本庄市
11383,埼玉県,神川町,さいたまけん,かみかわまち,,,11383,,,
11384,埼玉県,神泉村,さいたまけん,かみいずみむら,欠番,2006-01-01,11383,神川町,かみかわまち,合併後は神川町
11385,埼玉県,上里町,さいたまけん,かみさとまち,,,11385,,,
11401,埼玉県,大里町,さいたまけん,おおさとまち,欠番,2005-10-01,11202,熊谷市,くまがやし,合併後は熊谷市
11402,埼玉県,江南町,さいたまけん,こうなんまち,欠番,2007-02-13,11202,熊谷市,くまがやし,合併後は熊谷市
11403,埼玉県,妻沼町,さいたまけん,めぬままち,欠番,2005-10-01,11202,熊谷市,くまがやし,合併後は熊谷市
11405,埼玉県,岡部町,さいたまけん,おかべまち,欠番,2006-01-01,11218,深谷市,ふかやし,合併後は深谷市
11406,埼玉県,川本町,さいたまけん,かわもとまち,欠番,2006-01-01,11218,深谷市,ふかやし,合併後は深谷市
11407,埼玉県,花園町,さいたまけん,はなぞのまち,欠番,2006-01-01,11218,深谷市,ふかやし,合併後は深谷市
11408,埼玉県,寄居町,さいたまけん,よりいまち,,,11408,,,
11421,埼玉県,騎西町,さいたまけん,きさいまち,欠番,2010-03-23,11210,加須市,かぞし,合併後は加須市
11422,埼玉県,南河原村,さいたまけん,みなみかわらむら,欠番,2006-01-01,11206,行田市,ぎょうだし,合併後は行田市
11423,埼玉県,川里町,さいたまけん,かわさとまち,欠番,2005-10-01,11217,鴻巣市,こうのすし,合併後は鴻巣市
11424,埼玉県,北川辺町,さいたまけん,きたかわべまち,欠番,2010-03-23,11210,加須市,かぞし,合併後は加須市
11425,埼玉県,大利根町,さいたまけん,おおとねまち,欠番,2010-03-23,11210,加須市,かぞし,合併後は加須市
11442,埼玉県,宮代町,さいたまけん,みやしろまち,,,11442,,,
11445,埼玉県,白岡町,さいたまけん,しらおかまち,欠番,,11246,白岡市,しらおかし,市制施行
11446,埼玉県,菖蒲町,さいたまけん,しょうぶまち,欠番,2010-03-23,11232,久喜市,くきし,合併後は久喜市
11461,埼玉県,栗橋町,さいたまけん,くりはしまち,欠番,2010-03-23,11232,久喜市,くきし,合併後は久喜市
11462,埼玉県,鷲宮町,さいたまけん,わしみやまち,欠番,2010-03-23,11232,久喜市,くきし,合併後は久喜市
11464,埼玉県,杉戸町,さいたまけん,すぎとまち,,,11464,,,
11465,埼玉県,松伏町,さいたまけん,まつぶしまち,,,11465,,,
11468,埼玉県,庄和町,さいたまけん,しょうわまち,欠番,2005-10-01,11214,春日部市,かすかべし,合併後は春日部市
12000,千葉県,,ちばけん,,,,12000,,,
12100,千葉県,千葉市,ちばけん,ちばし,,,12100,,,
12101,千葉県,千葉市中央区,ちばけん,ちばしちゅうおうく,,,12101,,,
12102,千葉県,千葉市花見川区,ちばけん,ちばしはなみがわく,,,12102,,,
12103,千葉県,千葉市稲毛区,ちばけん,ちばしいなげく,,,12103,,,
12104,千葉県,千葉市若葉区,ちばけん,ちばしわかばく,,,12104,,,
12105,千葉県,千葉市緑区,ちばけん,ちばしみどりく,,,12105,,,
12106,千葉県,千葉市美浜区,ちばけん,ちばしみはまく,,,12106,,,
12202,千葉県,銚子市,ちばけん,ちょうしし,,,12202,,,
12203,千葉県,市川市,ちばけん,いちかわし,,,12203,,,
12204,千葉県,船橋市,ちばけん,ふなばしし,,,12204,,,
12205,千葉県,館山市,ちばけん,たてやまし,,,12205,,,
12206,千葉県,木更津市,ちばけん,きさらづし,,,12206,,,
12207,千葉県,松戸市,ちばけん,まつどし,,,12207,,,
12208,千葉県,野田市,ちばけん,のだし,,,12208,,,
12209,千葉県,佐原市,ちばけん,さわらし,欠番,2006-03-27,12236,香取市,かとりし,合併後は香取市
12210,千葉県,茂原市,ちばけん,もばらし,,,12210,,,
12211,千葉県,成田市,ちばけん,なりたし,,,12211,,,
12212,千葉県,佐倉市,ちばけん,さくらし,,,12212,,,
12213,千葉県,東金市,ちばけん,とうがねし,,,12213,,,
12214,千葉県,八日市場市,ちばけん,ようかいちばし,欠番,2006-01-23,12235,匝瑳市,そうさし,合併後は匝瑳市
12215,千葉県,旭市,ちばけん,あさひし,,,12215,,,
12216,千葉県,習志野市,ちばけん,ならしのし,,,12216,,,
12217,千葉県,柏市,ちばけん,かしわし,,,12217,,,
12218,千葉県,勝浦市,ちばけん,かつうらし,,,12218,,,
12219,千葉県,市原市,ちばけん,いちはらし,,,12219,,,
12220,千葉県,流山市,ちばけん,ながれやまし,,,12220,,,
12221,千葉県,八千代市,ちばけん,やちよし,,,12221,,,
12222,千葉県,我孫子市,ちばけん,あびこし,,,12222,,,
